IDUsuario;RetiroDT;RetiroEstacion;AnclajeDT;AnclajeEstacion
54663;2016-10-03 20:56:26.960;130;2016-10-03 21:09:05.580;22
34019;2016-10-03 21:02:36.640;109;2016-10-03 21:09:10.000;47
10105;2016-10-03 20:57:56.967;101;2016-10-03 21:09:32.470;93
69756;2016-10-03 21:02:15.217;39;2016-10-03 21:09:50.997;101
6132;2016-10-03 21:06:34.960;28;2016-10-03 21:10:12.000;21
89436;2016-10-03 20:41:16.377;14;2016-10-03 21:10:32.000;27
55942;2016-10-03 21:01:26.777;38;2016-10-03 21:10:46.000;92
83180;2016-10-03 20:58:12.843;20;2016-10-03 21:10:56.000;85
59914;2016-10-03 21:03:31.643;61;2016-10-03 21:11:03.000;77
7268;2016-10-03 21:02:19.983;24;2016-10-03 21:11:50.063;95
62112;2016-10-03 20:58:52.190;20;2016-10-03 21:12:10.000;59
71698;2016-10-03 20:59:53.023;90;2016-10-03 21:12:37.000;36
89881;2016-10-03 20:59:02.487;16;2016-10-03 21:12:54.237;52
29007;2016-10-03 21:06:40.070;23;2016-10-03 21:13:12.000;57
88728;2016-10-03 21:02:37.687;126;2016-10-03 21:13:40.000;48
38680;2016-10-03 21:09:15.370;55;2016-10-03 21:14:08.477;60
78471;2016-10-03 21:05:56.333;91;2016-10-03 21:14:19.000;16
57900;2016-10-03 21:04:24.677;122;2016-10-03 21:14:28.283;111
2262;2016-10-03 21:07:35.447;92;2016-10-03 21:14:56.740;99
82443;2016-10-03 21:07:41.960;72;2016-10-03 21:14:59.000;94
88108;2016-10-03 21:08:01.477;28;2016-10-03 21:15:32.000;4
84157;2016-10-03 20:49:58.493;101;2016-10-03 21:15:50.000;67
15381;2016-10-03 20:52:12.180;71;2016-10-03 21:15:58.000;44
81794;2016-10-03 21:12:33.640;49;2016-10-03 21:16:22.000;15
6013;2016-10-03 20:58:38.767;32;2016-10-03 21:17:06.000;67
22630;2016-10-03 21:01:43.793;40;2016-10-03 21:17:38.000;40
89964;2016-10-03 20:59:19.270;49;2016-10-03 21:17:58.000;86
36511;2016-10-03 21:13:45.547;121;2016-10-03 21:19:08.747;119
87160;2016-10-03 21:09:20.197;58;2016-10-03 21:20:03.803;38
32071;2016-10-03 21:17:07.127;13;2016-10-03 21:20:18.190;13
78772;2016-10-03 21:14:37.703;70;2016-10-03 21:20:30.000;73
88231;2016-10-03 21:15:47.453;91;2016-10-03 21:20:44.000;44
28430;2016-10-03 21:00:38.540;91;2016-10-03 21:21:03.000;74
60442;2016-10-03 21:05:47.240;18;2016-10-03 21:21:20.000;68
52260;2016-10-03 21:10:10.650;17;2016-10-03 21:21:31.000;21
83786;2016-10-03 21:10:36.497;101;2016-10-03 21:21:46.000;94
56597;2016-10-03 21:09:48.637;6;2016-10-03 21:22:14.000;56
89814;2016-10-03 21:13:47.360;66;2016-10-03 21:22:44.383;75
85926;2016-10-03 21:16:34.220;118;2016-10-03 21:22:51.050;120
40777;2016-10-03 21:16:16.940;94;2016-10-03 21:23:13.310;60
63673;2016-10-03 21:17:19.863;109;2016-10-03 21:23:46.733;118
47959;2016-10-03 21:17:37.220;59;2016-10-03 21:24:08.657;75
86827;2016-10-03 21:11:59.763;60;2016-10-03 21:24:29.000;67
87267;2016-10-03 21:17:56.410;67;2016-10-03 21:24:49.000;30
74147;2016-10-03 21:07:10.523;59;2016-10-03 21:25:21.163;82
90030;2016-10-03 21:04:28.567;72;2016-10-03 21:25:44.000;45
7048;2016-10-03 21:08:30.180;109;2016-10-03 21:26:08.000;31
84104;2016-10-03 21:15:02.610;94;2016-10-03 21:26:26.303;2
80246;2016-10-03 21:07:46.663;91;2016-10-03 21:26:36.203;114
69659;2016-10-03 21:12:01.433;109;2016-10-03 21:26:58.833;38
87783;2016-10-03 21:03:52.207;21;2016-10-03 21:27:09.000;80
9103;2016-10-03 21:18:00.423;16;2016-10-03 21:27:36.120;35
77802;2016-10-03 21:05:29.583;79;2016-10-03 21:28:09.000;48
59621;2016-10-03 21:23:22.180;38;2016-10-03 21:28:56.023;35
3792;2016-10-03 21:21:22.817;11;2016-10-03 21:29:08.000;67
3883;2016-10-03 21:14:08.390;34;2016-10-03 21:29:44.597;108
40407;2016-10-03 21:23:19.257;103;2016-10-03 21:30:19.560;99
5486;2016-10-03 21:24:25.790;103;2016-10-03 21:30:27.000;42
20745;2016-10-03 21:26:44.230;11;2016-10-03 21:30:46.000;3
87408;2016-10-03 21:15:01.923;111;2016-10-03 21:31:29.930;119
79969;2016-10-03 21:19:25.753;49;2016-10-03 21:31:37.000;67
52172;2016-10-03 21:21:28.553;10;2016-10-03 21:31:58.000;68
69123;2016-10-03 21:18:45.893;99;2016-10-03 21:32:35.360;128
46476;2016-10-03 21:24:47.400;42;2016-10-03 21:33:07.000;49
48892;2016-10-03 21:24:25.430;67;2016-10-03 21:33:33.000;87
8001;2016-10-03 21:30:31.777;49;2016-10-03 21:34:32.000;15
74866;2016-10-03 21:22:16.583;130;2016-10-03 21:34:47.237;13
63046;2016-10-03 21:26:27.977;125;2016-10-03 21:35:21.000;47
28675;2016-10-03 21:32:09.343;49;2016-10-03 21:36:38.000;87
18326;2016-10-03 21:14:54.470;67;2016-10-03 21:37:24.847;43
5927;2016-10-03 21:29:46.840;34;2016-10-03 21:37:42.000;23
22718;2016-10-03 21:24:08.837;34;2016-10-03 21:38:04.000;56
77412;2016-10-03 21:30:19.387;51;2016-10-03 21:38:32.703;118
77715;2016-10-03 21:27:32.730;10;2016-10-03 21:39:07.000;23
38885;2016-10-03 21:32:23.060;87;2016-10-03 21:39:26.000;27
63699;2016-10-03 21:31:34.763;111;2016-10-03 21:40:03.000;47
15751;2016-10-03 21:29:16.230;127;2016-10-03 21:40:29.000;67
43746;2016-10-03 21:35:31.657;49;2016-10-03 21:40:46.000;47
78119;2016-10-03 21:32:33.170;16;2016-10-03 21:41:48.000;28
85042;2016-10-03 21:38:45.533;65;2016-10-03 21:42:34.000;67
32071;2016-10-03 21:30:26.293;13;2016-10-03 21:43:29.000;70
60692;2016-10-03 21:34:44.970;13;2016-10-03 21:44:08.000;87
74959;2016-10-03 21:32:50.280;43;2016-10-03 21:45:16.000;36
26827;2016-10-03 21:19:28.317;66;2016-10-03 21:45:52.000;34
88585;2016-10-03 21:38:55.800;90;2016-10-03 21:46:56.000;87
81107;2016-10-03 21:34:14.407;2;2016-10-03 21:47:03.000;9
86086;2016-10-03 21:29:09.527;10;2016-10-03 21:47:23.107;130
84764;2016-10-03 21:37:26.377;44;2016-10-03 21:47:35.000;15
69369;2016-10-03 21:43:52.087;108;2016-10-03 21:47:57.000;47
89604;2016-10-03 21:21:23.927;34;2016-10-03 21:49:05.337;122
89893;2016-10-03 21:25:18.163;114;2016-10-03 21:49:13.000;68
5492;2016-10-03 21:43:03.630;103;2016-10-03 21:49:20.000;42
87349;2016-10-03 21:43:14.397;46;2016-10-03 21:49:59.000;42
63905;2016-10-03 21:38:37.487;45;2016-10-03 21:51:41.670;37
70215;2016-10-03 21:42:07.350;115;2016-10-03 21:52:01.907;123
46155;2016-10-03 21:30:07.967;108;2016-10-03 21:52:39.000;78
88653;2016-10-03 21:41:45.537;41;2016-10-03 21:53:40.000;55
6978;2016-10-03 21:50:51.230;34;2016-10-03 21:54:28.917;6
22407;2016-10-03 21:38:38.177;130;2016-10-03 21:54:29.000;5
79927;2016-10-03 21:49:53.653;103;2016-10-03 21:55:28.000;96
67623;2016-10-03 21:49:47.667;49;2016-10-03 21:55:47.000;32
73821;2016-10-03 21:49:22.950;34;2016-10-03 21:56:04.000;63
22154;2016-10-03 21:49:33.840;44;2016-10-03 21:56:35.600;37
70067;2016-10-03 21:38:19.783;56;2016-10-03 21:56:57.000;56
84841;2016-10-03 21:43:42.913;36;2016-10-03 21:57:23.887;105
66624;2016-10-03 21:50:58.013;109;2016-10-03 21:58:03.100;118
36138;2016-10-03 21:48:26.900;88;2016-10-03 21:58:37.000;49
86836;2016-10-03 21:52:15.577;17;2016-10-03 21:59:36.000;36
89538;2016-10-03 21:51:07.700;119;2016-10-03 22:00:12.000;51
66664;2016-10-03 20:25:35.770;115;2016-10-03 20:57:46.993;101
30749;2016-10-03 20:50:16.627;42;2016-10-03 20:57:51.000;96
25121;2016-10-03 20:51:40.160;38;2016-10-03 20:58:17.000;56
15755;2016-10-03 20:49:25.990;70;2016-10-03 20:58:35.000;79
72193;2016-10-03 20:44:22.707;2;2016-10-03 20:59:15.000;49
65755;2016-10-03 20:56:05.193;70;2016-10-03 20:59:46.000;74
86149;2016-10-03 20:35:09.027;19;2016-10-03 21:00:24.000;40
87128;2016-10-03 20:43:38.643;91;2016-10-03 21:00:41.733;52
71222;2016-10-03 20:53:38.560;94;2016-10-03 21:00:56.000;68
37204;2016-10-03 20:33:27.603;37;2016-10-03 21:01:19.763;116
81685;2016-10-03 20:52:37.763;93;2016-10-03 21:01:35.000;55
58329;2016-10-03 20:47:01.753;79;2016-10-03 21:01:48.000;56
54284;2016-10-03 20:55:51.177;86;2016-10-03 21:02:10.000;67
86402;2016-10-03 20:55:55.130;45;2016-10-03 21:02:23.000;16
49456;2016-10-03 20:57:26.807;49;2016-10-03 21:02:29.000;87
39448;2016-10-03 20:44:58.317;42;2016-10-03 21:03:05.000;28
14835;2016-10-03 20:58:15.703;69;2016-10-03 21:03:27.373;72
47221;2016-10-03 20:47:44.247;8;2016-10-03 21:03:34.000;49
58837;2016-10-03 20:58:13.750;9;2016-10-03 21:04:02.397;95
78664;2016-10-03 20:56:07.037;45;2016-10-03 21:04:08.000;87
139;2016-10-03 20:58:16.343;64;2016-10-03 21:04:18.000;70
38349;2016-10-03 20:52:42.623;73;2016-10-03 21:04:37.000;94
45718;2016-10-03 20:58:27.517;16;2016-10-03 21:04:53.940;105
27911;2016-10-03 20:58:54.423;2;2016-10-03 21:05:11.270;12
85227;2016-10-03 21:00:01.820;10;2016-10-03 21:05:45.000;65
89858;2016-10-03 21:00:38.230;101;2016-10-03 21:06:10.000;55
63833;2016-10-03 20:46:13.257;38;2016-10-03 21:06:27.000;79
4679;2016-10-03 20:49:12.450;113;2016-10-03 21:06:46.000;49
73464;2016-10-03 20:53:41.340;60;2016-10-03 21:07:14.697;101
82684;2016-10-03 20:53:39.230;37;2016-10-03 21:07:29.000;44
86710;2016-10-03 21:03:43.360;66;2016-10-03 21:07:56.000;68
22333;2016-10-03 21:03:37.923;48;2016-10-03 21:08:15.150;104
8854;2016-10-03 20:58:54.470;10;2016-10-03 21:08:40.000;31
36047;2016-10-03 20:56:25.240;91;2016-10-03 21:08:58.000;96
70086;2016-10-03 20:51:32.797;108;2016-10-03 21:09:00.000;23
27543;2016-10-03 21:02:32.420;75;2016-10-03 21:09:11.000;59
89335;2016-10-03 21:01:42.420;42;2016-10-03 21:09:36.000;90
86572;2016-10-03 21:04:23.973;6;2016-10-03 21:09:59.617;35
90002;2016-10-03 21:04:53.613;109;2016-10-03 21:10:15.000;47
51351;2016-10-03 21:03:17.173;98;2016-10-03 21:10:43.000;87
89787;2016-10-03 20:55:35.580;91;2016-10-03 21:10:52.893;22
87845;2016-10-03 21:00:17.523;10;2016-10-03 21:10:41.000;77
70047;2016-10-03 20:54:48.230;108;2016-10-03 21:11:26.000;36
82182;2016-10-03 21:05:44.490;41;2016-10-03 21:11:50.293;37
86302;2016-10-03 21:09:23.823;38;2016-10-03 21:12:24.000;39
89448;2016-10-03 21:08:16.807;96;2016-10-03 21:12:43.000;18
14613;2016-10-03 21:09:09.947;5;2016-10-03 21:12:51.000;57
31223;2016-10-03 20:59:10.990;10;2016-10-03 21:13:23.000;53
58333;2016-10-03 21:01:08.840;73;2016-10-03 21:13:42.000;73
68632;2016-10-03 21:06:16.380;98;2016-10-03 21:14:09.227;91
81193;2016-10-03 20:54:25.740;53;2016-10-03 21:14:23.433;101
87323;2016-10-03 21:02:48.657;18;2016-10-03 21:14:36.000;29
30267;2016-10-03 21:05:41.927;63;2016-10-03 21:14:55.000;16
86994;2016-10-03 21:06:20.803;130;2016-10-03 21:15:04.000;28
88474;2016-10-03 20:56:54.587;53;2016-10-03 21:15:37.923;118
7581;2016-10-03 21:09:28.480;5;2016-10-03 21:15:54.000;8
29442;2016-10-03 21:09:37.183;94;2016-10-03 21:16:23.000;63
23501;2016-10-03 21:04:15.660;47;2016-10-03 21:16:52.000;16
4414;2016-10-03 20:56:24.570;51;2016-10-03 21:17:29.000;67
89761;2016-10-03 21:12:39.513;50;2016-10-03 21:17:45.903;105
27821;2016-10-03 21:05:53.397;48;2016-10-03 21:18:00.000;85
27328;2016-10-03 21:00:25.790;39;2016-10-03 21:19:17.920;109
88386;2016-10-03 21:11:18.667;98;2016-10-03 21:20:07.000;34
52636;2016-10-03 21:06:52.693;55;2016-10-03 21:20:14.000;18
70274;2016-10-03 21:07:53.477;98;2016-10-03 21:20:37.083;6
81474;2016-10-03 21:10:10.510;77;2016-10-03 21:20:54.803;72
40386;2016-10-03 21:11:26.310;43;2016-10-03 21:21:17.340;107
50355;2016-10-03 21:05:24.943;130;2016-10-03 21:21:31.413;6
83581;2016-10-03 21:13:54.157;89;2016-10-03 21:21:31.000;9
88690;2016-10-03 21:03:20.987;126;2016-10-03 21:21:54.547;6
53056;2016-10-03 21:09:14.197;16;2016-10-03 21:22:18.000;18
64955;2016-10-03 21:11:31.013;9;2016-10-03 21:22:38.000;67
84960;2016-10-03 21:13:42.860;13;2016-10-03 21:23:06.233;22
64260;2016-10-03 21:17:12.080;5;2016-10-03 21:23:16.000;8
87644;2016-10-03 21:07:26.663;19;2016-10-03 21:23:46.000;41
75051;2016-10-03 21:07:12.743;99;2016-10-03 21:24:06.000;44
45410;2016-10-03 21:14:06.140;109;2016-10-03 21:24:39.513;114
70162;2016-10-03 20:59:19.613;124;2016-10-03 21:24:58.000;18
78121;2016-10-03 21:13:00.530;9;2016-10-03 21:25:20.000;31
75267;2016-10-03 21:22:26.927;128;2016-10-03 21:25:49.000;51
89894;2016-10-03 21:07:40.697;73;2016-10-03 21:26:10.000;16
80073;2016-10-03 21:22:16.083;40;2016-10-03 21:26:25.000;36
25962;2016-10-03 21:16:52.737;62;2016-10-03 21:26:36.000;55
23640;2016-10-03 21:18:20.957;10;2016-10-03 21:27:08.337;64
88121;2016-10-03 21:22:07.100;119;2016-10-03 21:27:17.740;108
81948;2016-10-03 21:11:32.120;67;2016-10-03 21:27:31.000;30
6349;2016-10-03 21:24:39.540;73;2016-10-03 21:28:13.000;73
59779;2016-10-03 21:19:58.927;34;2016-10-03 21:28:52.000;23
40355;2016-10-03 21:25:50.197;5;2016-10-03 21:29:24.000;61
84997;2016-10-03 21:24:51.087;10;2016-10-03 21:29:44.000;7
82326;2016-10-03 20:26:03.020;48;2016-10-03 21:30:19.000;45
85960;2016-10-03 21:23:42.193;39;2016-10-03 21:30:23.000;42
58333;2016-10-03 21:26:57.527;21;2016-10-03 21:30:30.000;27
90035;2016-10-03 21:08:54.680;5;2016-10-03 21:31:14.160;60
22266;2016-10-03 21:21:29.663;39;2016-10-03 21:31:24.000;56
88904;2016-10-03 21:24:20.007;46;2016-10-03 21:31:49.000;42
24813;2016-10-03 21:27:16.243;29;2016-10-03 21:32:00.000;31
2668;2016-10-03 21:26:03.493;17;2016-10-03 21:32:45.073;91
51159;2016-10-03 21:07:59.383;46;2016-10-03 21:33:15.000;81
41397;2016-10-03 21:26:21.853;58;2016-10-03 21:33:40.710;76
53341;2016-10-03 21:14:40.437;85;2016-10-03 21:34:35.000;23
89472;2016-10-03 21:07:40.460;98;2016-10-03 21:34:54.800;75
54372;2016-10-03 21:28:46.683;90;2016-10-03 21:35:54.040;121
14931;2016-10-03 21:29:03.653;99;2016-10-03 21:36:51.000;18
51589;2016-10-03 21:30:59.670;118;2016-10-03 21:37:40.727;109
38907;2016-10-03 21:29:34.700;105;2016-10-03 21:37:58.000;87
88859;2016-10-03 21:29:59.107;62;2016-10-03 21:38:10.183;64
55892;2016-10-03 21:33:38.047;124;2016-10-03 21:38:45.413;115
2168;2016-10-03 21:24:33.993;121;2016-10-03 21:39:15.637;52
87601;2016-10-03 21:29:13.857;64;2016-10-03 21:39:32.483;6
83550;2016-10-03 21:31:42.043;47;2016-10-03 21:40:14.753;118
26308;2016-10-03 21:21:47.257;77;2016-10-03 21:40:39.487;93
10635;2016-10-03 21:25:36.853;107;2016-10-03 21:40:48.000;49
71894;2016-10-03 21:35:41.640;109;2016-10-03 21:42:04.157;118
84078;2016-10-03 21:19:42.723;71;2016-10-03 21:43:05.343;115
17218;2016-10-03 21:37:18.360;52;2016-10-03 21:44:04.540;114
27880;2016-10-03 21:35:10.157;12;2016-10-03 21:44:19.133;13
81387;2016-10-03 21:29:36.497;128;2016-10-03 21:45:29.000;20
75805;2016-10-03 21:29:46.323;95;2016-10-03 21:45:56.000;70
68892;2016-10-03 21:43:14.240;111;2016-10-03 21:47:02.533;113
89809;2016-10-03 21:40:39.083;112;2016-10-03 21:47:09.597;114
71099;2016-10-03 21:37:17.517;67;2016-10-03 21:47:22.000;31
65321;2016-10-03 21:19:00.800;91;2016-10-03 21:47:36.000;81
89518;2016-10-03 21:34:00.437;66;2016-10-03 21:48:02.000;28
38845;2016-10-03 21:33:37.750;85;2016-10-03 21:49:01.000;63
2547;2016-10-03 21:29:24.667;53;2016-10-03 21:49:18.143;72
40660;2016-10-03 21:43:35.227;103;2016-10-03 21:49:26.000;92
88104;2016-10-03 21:44:00.227;47;2016-10-03 21:50:26.000;51
41121;2016-10-03 21:45:05.883;128;2016-10-03 21:51:50.747;117
76506;2016-10-03 21:44:00.180;96;2016-10-03 21:52:07.000;42
74587;2016-10-03 21:47:49.557;107;2016-10-03 21:53:11.750;106
68365;2016-10-03 21:43:29.727;118;2016-10-03 21:53:59.803;130
89865;2016-10-03 21:41:05.223;67;2016-10-03 21:54:23.000;66
74475;2016-10-03 21:49:59.153;109;2016-10-03 21:54:59.510;91
30539;2016-10-03 21:49:38.450;47;2016-10-03 21:55:46.090;52
7580;2016-10-03 21:47:28.900;10;2016-10-03 21:55:53.000;67
85527;2016-10-03 21:41:28.100;21;2016-10-03 21:56:11.000;87
75928;2016-10-03 21:53:18.577;64;2016-10-03 21:56:45.000;61
5114;2016-10-03 21:44:52.320;10;2016-10-03 21:57:03.033;101
2213;2016-10-03 21:49:13.073;108;2016-10-03 21:57:22.000;42
89171;2016-10-03 21:44:21.647;16;2016-10-03 21:58:08.000;66
53846;2016-10-03 21:55:12.673;86;2016-10-03 21:58:40.000;3
84299;2016-10-03 21:54:12.407;130;2016-10-03 21:59:39.000;51
58902;2016-10-03 21:52:20.560;70;2016-10-03 22:00:14.000;74
80945;2016-10-03 21:54:41.703;109;2016-10-03 22:00:42.767;130
70730;2016-10-03 20:56:04.300;92;2016-10-03 21:02:39.000;48
88645;2016-10-03 20:37:42.450;42;2016-10-03 21:03:09.000;68
1879;2016-10-03 20:59:32.333;58;2016-10-03 21:03:24.000;61
70356;2016-10-03 20:52:50.173;45;2016-10-03 21:03:36.000;31
22699;2016-10-03 20:42:05.847;48;2016-10-03 21:04:04.733;76
83563;2016-10-03 20:57:56.437;103;2016-10-03 21:04:18.943;37
80902;2016-10-03 20:51:25.013;26;2016-10-03 21:04:34.930;125
5859;2016-10-03 20:58:55.050;35;2016-10-03 21:04:40.000;9
25893;2016-10-03 20:52:32.137;30;2016-10-03 21:04:58.000;49
89991;2016-10-03 20:50:34.787;17;2016-10-03 21:05:15.120;125
89734;2016-10-03 20:57:41.357;112;2016-10-03 21:05:52.423;114
89791;2016-10-03 21:00:22.027;101;2016-10-03 21:06:15.000;55
27914;2016-10-03 20:49:02.273;9;2016-10-03 21:06:37.000;53
63424;2016-10-03 20:57:07.760;128;2016-10-03 21:06:47.000;47
18443;2016-10-03 20:52:30.327;19;2016-10-03 21:07:17.097;50
49154;2016-10-03 20:59:58.493;39;2016-10-03 21:07:36.217;105
61488;2016-10-03 21:02:49.420;130;2016-10-03 21:07:49.000;48
62891;2016-10-03 20:55:52.143;17;2016-10-03 21:07:56.000;57
89901;2016-10-03 21:02:38.623;67;2016-10-03 21:08:20.000;86
86846;2016-10-03 21:00:20.650;8;2016-10-03 21:08:51.250;60
49895;2016-10-03 20:52:25.950;65;2016-10-03 21:08:59.000;21
88597;2016-10-03 20:58:28.813;26;2016-10-03 21:09:05.000;42
89628;2016-10-03 21:01:44.107;108;2016-10-03 21:09:13.000;45
10562;2016-10-03 21:06:11.867;25;2016-10-03 21:09:37.000;39
28434;2016-10-03 20:58:07.843;101;2016-10-03 21:10:02.000;10
29031;2016-10-03 21:05:52.867;97;2016-10-03 21:10:25.000;39
18574;2016-10-03 21:05:36.067;16;2016-10-03 21:10:44.000;26
60454;2016-10-03 21:00:33.277;17;2016-10-03 21:10:56.083;130
89475;2016-10-03 21:00:34.400;10;2016-10-03 21:10:43.000;77
79188;2016-10-03 21:05:56.897;71;2016-10-03 21:11:37.000;65
61838;2016-10-03 21:05:29.943;108;2016-10-03 21:11:52.653;118
2732;2016-10-03 21:03:23.187;45;2016-10-03 21:12:29.000;34
20529;2016-10-03 21:09:13.103;28;2016-10-03 21:12:47.000;20
78775;2016-10-03 21:02:56.797;126;2016-10-03 21:12:59.000;48
81876;2016-10-03 21:10:16.557;49;2016-10-03 21:13:28.000;27
45807;2016-10-03 20:50:58.290;3;2016-10-03 21:13:43.000;51
76022;2016-10-03 21:06:55.193;117;2016-10-03 21:14:12.483;91
87898;2016-10-03 21:07:49.680;39;2016-10-03 21:14:21.000;36
85729;2016-10-03 21:04:16.520;2;2016-10-03 21:14:48.627;64
40049;2016-10-03 21:03:45.580;72;2016-10-03 21:14:56.000;10
3862;2016-10-03 21:00:48.243;11;2016-10-03 21:15:29.133;93
62698;2016-10-03 21:08:46.993;47;2016-10-03 21:15:43.383;122
79338;2016-10-03 21:09:37.040;9;2016-10-03 21:15:56.000;94
85043;2016-10-03 21:05:11.177;18;2016-10-03 21:16:17.453;95
89872;2016-10-03 21:07:40.790;75;2016-10-03 21:16:43.000;67
89524;2016-10-03 21:07:52.977;75;2016-10-03 21:16:51.000;67
87058;2016-10-03 21:11:47.013;60;2016-10-03 21:17:39.010;75
86543;2016-10-03 21:06:26.583;43;2016-10-03 21:17:48.557;121
44878;2016-10-03 21:08:15.883;94;2016-10-03 21:18:05.000;86
61167;2016-10-03 21:06:43.053;31;2016-10-03 21:19:23.117;35
57495;2016-10-03 21:12:59.247;44;2016-10-03 21:20:11.000;16
20541;2016-10-03 21:12:05.403;41;2016-10-03 21:20:23.000;36
73951;2016-10-03 20:41:05.640;103;2016-10-03 21:20:48.907;109
89325;2016-10-03 21:12:40.577;115;2016-10-03 21:20:57.000;88
84164;2016-10-03 21:06:39.833;91;2016-10-03 21:21:13.000;18
74888;2016-10-03 21:14:08.187;65;2016-10-03 21:21:32.170;75
86445;2016-10-03 21:13:41.327;89;2016-10-03 21:21:34.000;9
78332;2016-10-03 21:11:08.667;37;2016-10-03 21:21:58.947;43
73622;2016-10-03 21:15:26.500;75;2016-10-03 21:22:21.000;59
62299;2016-10-03 21:13:04.310;121;2016-10-03 21:22:45.000;53
58885;2016-10-03 21:16:55.893;60;2016-10-03 21:23:08.353;75
37261;2016-10-03 21:12:51.983;102;2016-10-03 21:23:29.000;59
77651;2016-10-03 21:16:44.550;60;2016-10-03 21:23:56.000;80
76548;2016-10-03 21:20:03.707;46;2016-10-03 21:24:16.000;15
86870;2016-10-03 21:17:58.940;42;2016-10-03 21:24:39.000;47
15332;2016-10-03 21:11:09.653;57;2016-10-03 21:25:13.000;85
89320;2016-10-03 21:19:04.237;122;2016-10-03 21:25:25.000;54
84961;2016-10-03 21:21:11.770;67;2016-10-03 21:26:04.463;12
36790;2016-10-03 21:10:21.840;108;2016-10-03 21:26:22.633;6
50920;2016-10-03 21:22:32.630;40;2016-10-03 21:26:26.000;41
8923;2016-10-03 21:12:10.170;121;2016-10-03 21:26:48.243;114
28865;2016-10-03 21:18:01.877;10;2016-10-03 21:27:12.173;64
921;2016-10-03 21:11:25.823;46;2016-10-03 21:27:30.680;12
68834;2016-10-03 21:19:38.240;29;2016-10-03 21:27:50.477;126
8257;2016-10-03 21:07:38.133;74;2016-10-03 21:28:41.000;23
44123;2016-10-03 21:22:31.350;66;2016-10-03 21:28:59.000;73
68807;2016-10-03 21:03:07.110;119;2016-10-03 21:29:28.000;78
74502;2016-10-03 21:20:04.550;40;2016-10-03 21:30:09.300;98
61498;2016-10-03 21:10:21.917;29;2016-10-03 21:30:24.637;76
3389;2016-10-03 21:06:48.147;108;2016-10-03 21:30:24.000;58
80932;2016-10-03 21:06:37.350;121;2016-10-03 21:30:46.000;18
923;2016-10-03 21:23:18.540;42;2016-10-03 21:31:27.023;25
535;2016-10-03 21:20:41.147;99;2016-10-03 21:31:36.347;106
85994;2016-10-03 21:25:39.510;124;2016-10-03 21:31:56.223;119
45089;2016-10-03 21:20:23.537;98;2016-10-03 21:32:03.000;51
73669;2016-10-03 21:23:59.023;9;2016-10-03 21:32:38.000;55
82294;2016-10-03 21:26:08.557;3;2016-10-03 21:33:21.000;94
68818;2016-10-03 21:24:53.883;49;2016-10-03 21:33:47.000;92
9219;2016-10-03 21:31:11.263;36;2016-10-03 21:34:42.247;93
57783;2016-10-03 21:30:07.683;84;2016-10-03 21:34:58.000;80
56295;2016-10-03 21:29:30.247;61;2016-10-03 21:36:08.800;89
86976;2016-10-03 21:32:21.280;10;2016-10-03 21:37:19.000;34
88105;2016-10-03 21:29:35.120;47;2016-10-03 21:37:41.000;15
78128;2016-10-03 21:26:39.120;10;2016-10-03 21:38:07.483;93
57038;2016-10-03 21:19:07.597;110;2016-10-03 21:38:11.000;36
15651;2016-10-03 21:27:31.057;2;2016-10-03 21:39:05.500;127
56965;2016-10-03 21:34:27.703;122;2016-10-03 21:39:26.137;108
15615;2016-10-03 21:31:10.467;17;2016-10-03 21:39:47.000;18
52551;2016-10-03 21:25:24.883;43;2016-10-03 21:40:23.117;119
81500;2016-10-03 21:31:09.090;70;2016-10-03 21:40:37.000;30
80336;2016-10-03 21:35:12.470;75;2016-10-03 21:40:48.000;65
74568;2016-10-03 21:36:01.860;4;2016-10-03 21:42:14.000;61
58587;2016-10-03 21:37:45.783;38;2016-10-03 21:43:08.727;101
45794;2016-10-03 21:38:06.940;38;2016-10-03 21:44:04.000;56
79098;2016-10-03 21:27:08.260;65;2016-10-03 21:44:23.613;43
64463;2016-10-03 21:34:33.673;54;2016-10-03 21:45:38.373;108
89203;2016-10-03 21:42:08.677;5;2016-10-03 21:46:25.000;5
54107;2016-10-03 21:38:38.393;109;2016-10-03 21:47:01.000;92
79385;2016-10-03 21:30:45.153;49;2016-10-03 21:47:06.000;3
89953;2016-10-03 21:33:20.513;91;2016-10-03 21:47:28.090;111
78956;2016-10-03 21:34:19.187;19;2016-10-03 21:47:45.487;108
43978;2016-10-03 21:42:44.023;123;2016-10-03 21:48:47.980;108
89122;2016-10-03 21:36:29.143;41;2016-10-03 21:49:05.000;53
41038;2016-10-03 21:44:48.493;39;2016-10-03 21:49:20.460;93
40871;2016-10-03 21:37:51.317;108;2016-10-03 21:51:25.000;5
84258;2016-10-03 21:39:04.223;9;2016-10-03 21:52:30.050;129
16218;2016-10-03 21:34:38.437;9;2016-10-03 21:53:13.913;72
88238;2016-10-03 21:46:11.370;5;2016-10-03 21:54:05.657;11
82739;2016-10-03 21:48:35.230;4;2016-10-03 21:54:27.000;29
5264;2016-10-03 21:49:57.387;121;2016-10-03 21:55:08.723;124
24899;2016-10-03 21:41:38.850;109;2016-10-03 21:55:46.000;42
85485;2016-10-03 21:44:23.350;108;2016-10-03 21:55:59.000;42
14165;2016-10-03 21:47:51.620;52;2016-10-03 21:56:13.000;88
